"","Year","Age","OpenInterval","Female1","Male1","Total1","Female2","Male2","Total2","Country"
"5160",1967,53,FALSE,63836.8,64711.07,128547.87,65435.93,65678.92,131114.85,"AUS"
"5161",1967,54,FALSE,61026.66,62673.12,123699.78,63199.16,63954.41,127153.57,"AUS"
"5162",1967,55,FALSE,58476.9,60290.18,118767.08,60366.15,61782.59,122148.74,"AUS"
"5163",1967,56,FALSE,56223.63,58323.85,114547.48,57953.07,59266.86,117219.93,"AUS"
"5164",1967,57,FALSE,54053.61,56070.46,110124.07,55950.01,57198.87,113148.88,"AUS"
"5165",1967,58,FALSE,52507.36,53579.02,106086.38,53914.14,54833.26,108747.4,"AUS"
"5166",1967,59,FALSE,50563.64,51194.9,101758.54,52139.89,52349.6,104489.49,"AUS"
"5167",1967,60,FALSE,47751.13,48914.85,96665.98,50075.45,49912.34,99987.79,"AUS"
"5168",1967,61,FALSE,46171.59,46759.65,92931.24,47419.62,47733.36,95152.98,"AUS"
"5169",1967,62,FALSE,44023.12,43779.24,87802.36,45829.32,45518.61,91347.93,"AUS"
"5170",1967,63,FALSE,42182.26,40758.19,82940.45,43619.43,42524.8,86144.23,"AUS"
"5171",1967,64,FALSE,41680.99,38646.28,80327.27,41651.79,39573.81,81225.6,"AUS"
"5172",1967,65,FALSE,41163.94,36830.9,77994.84,41193.32,37469.87,78663.19,"AUS"
"5173",1967,66,FALSE,40725.26,35115.33,75840.59,40749.41,35750.38,76499.79,"AUS"
"5174",1967,67,FALSE,39102.81,32685.21,71788.02,40132.24,33953.28,74085.52,"AUS"
"5175",1967,68,FALSE,37434.87,30436.93,67871.8,38203.81,31257.7,69461.51,"AUS"
"5176",1967,69,FALSE,36475.53,28514.33,64989.86,36148.34,28731.01,64879.35,"AUS"
"5177",1967,70,FALSE,35073.88,26323.35,61397.23,35106.87,26746.6,61853.47,"AUS"
"5178",1967,71,FALSE,33921.32,24393.36,58314.68,33881.88,24770.26,58652.14,"AUS"
"5179",1967,72,FALSE,32460.51,22694.89,55155.4,32745.32,22895.74,55641.06,"AUS"
"5180",1967,73,FALSE,30765.35,21275.72,52041.07,31041.41,21166.37,52207.78,"AUS"
"5181",1967,74,FALSE,29703.41,20362.28,50065.69,29311.34,19718.41,49029.75,"AUS"
"5182",1967,75,FALSE,27905.2,19100.72,47005.92,28152.89,18718.16,46871.05,"AUS"
"5183",1967,76,FALSE,25597.41,17632.9,43230.31,26203.05,17356.82,43559.87,"AUS"
"5184",1967,77,FALSE,23600.26,16324.68,39924.94,23994.48,16020.32,40014.8,"AUS"
"5185",1967,78,FALSE,21830.91,14333.18,36164.09,22033.24,14700.39,36733.63,"AUS"
"5186",1967,79,FALSE,19346.39,12175.6,31521.99,20199.16,12774.3,32973.46,"AUS"
"5187",1967,80,FALSE,17437.08,10942.77,28379.85,18472.83,11412.88,29885.71,"AUS"
"5188",1967,81,FALSE,15744.05,9498.97,25243.02,16034.45,9658.76,25693.21,"AUS"
"5189",1967,82,FALSE,13895.18,8166.86,22062.04,14360.17,8277.95,22638.12,"AUS"
"5190",1967,83,FALSE,11778.85,6664.81,18443.66,12477.01,7033.34,19510.35,"AUS"
"5191",1967,84,FALSE,9762,5366.31,15128.31,10434.04,5676.97,16111.01,"AUS"
"5192",1967,85,FALSE,8384.39,4476.6,12860.99,8560.44,4531.89,13092.33,"AUS"
"5193",1967,86,FALSE,7151.85,3609.25,10761.1,7275.06,3721.12,10996.18,"AUS"
"5194",1967,87,FALSE,5770.11,2782.36,8552.47,6098.21,2914.62,9012.83,"AUS"
"5195",1967,88,FALSE,4405.25,2115.66,6520.91,4851.83,2211.63,7063.46,"AUS"
"5196",1967,89,FALSE,3471.66,1573.15,5044.81,3656.89,1672.51,5329.4,"AUS"
"5197",1967,90,FALSE,2761.16,1152.96,3914.12,2812.66,1222.35,4035.01,"AUS"
"5198",1967,91,FALSE,2093.13,867.86,2960.99,2217.53,888.63,3106.16,"AUS"
"5199",1967,92,FALSE,1543.53,629.57,2173.1,1651.43,664.33,2315.76,"AUS"
"5200",1967,93,FALSE,1130.41,446.3,1576.71,1181.11,468.75,1649.86,"AUS"
"5201",1967,94,FALSE,792.46,316.49,1108.95,851.79,316.79,1168.58,"AUS"
"5202",1967,95,FALSE,537.31,225.52,762.83,580.89,206.79,787.68,"AUS"
"5203",1967,96,FALSE,376.98,141.49,518.47,383.19,148.89,532.08,"AUS"
"5204",1967,97,FALSE,246.27,78.57,324.84,269.81,95.47,365.28,"AUS"
"5205",1967,98,FALSE,172.2,51.16,223.36,173.05,48.49,221.54,"AUS"
"5206",1967,99,FALSE,104.39,26.87,131.26,111.98,28.7,140.68,"AUS"
"5207",1967,100,FALSE,51.84,11.58,63.42,63.7,14.47,78.17,"AUS"
"5208",1967,101,FALSE,31.85,7.94,39.79,30.68,6.83,37.51,"AUS"
"5209",1967,102,FALSE,18.76,4.82,23.58,18.32,4.37,22.69,"AUS"
"5210",1967,103,FALSE,9.1,2.95,12.05,9.45,2.19,11.64,"AUS"
"5211",1967,104,FALSE,3.59,2.2,5.79,2.71,0.65,3.36,"AUS"
"5212",1967,105,FALSE,2.31,1.49,3.8,0,0.84,0.84,"AUS"
"5213",1967,106,FALSE,2.18,0.67,2.85,0.81,0.66,1.47,"AUS"
"5214",1967,107,FALSE,0.7,0,0.7,0.69,0,0.69,"AUS"
"5215",1967,108,FALSE,0,0,0,0,0,0,"AUS"
"5216",1967,109,FALSE,0,0,0,0,0,0,"AUS"
"5217",1967,110,TRUE,0,0,0,0,0,0,"AUS"
"5218",1968,0,FALSE,110716.6,116643.08,227359.68,115578.68,120846.79,236425.47,"AUS"
"5219",1968,1,FALSE,109197.61,115004.45,224202.06,111531.55,117362.97,228894.52,"AUS"
"5220",1968,2,FALSE,109433.64,115069.95,224503.59,110417.83,116244.02,226661.85,"AUS"
"5221",1968,3,FALSE,112761.23,119031.89,231793.12,110674.48,116350.95,227025.43,"AUS"
"5222",1968,4,FALSE,116432.23,122769.52,239201.75,113956.49,120276.09,234232.58,"AUS"
"5223",1968,5,FALSE,119000.98,124811.67,243812.65,117613.59,124019.81,241633.4,"AUS"
"5224",1968,6,FALSE,120233.01,126041.19,246274.2,120061.14,126053.45,246114.59,"AUS"
"5225",1968,7,FALSE,118162.77,124334.49,242497.26,121149.41,127214.81,248364.22,"AUS"
"5226",1968,8,FALSE,116118.31,121877.61,237995.92,119133.32,125453.67,244586.99,"AUS"
"5227",1968,9,FALSE,115115.55,120414.53,235530.08,117214.79,123019.92,240234.71,"AUS"
"5228",1968,10,FALSE,112464.35,118141.9,230606.25,116164.55,121526.39,237690.94,"AUS"
"5229",1968,11,FALSE,110112.92,116391.28,226504.2,113366.27,119126.16,232492.43,"AUS"
"5230",1968,12,FALSE,108448.68,113979.9,222428.58,111008.82,117326.17,228334.99,"AUS"
"5231",1968,13,FALSE,107366.12,111730.73,219096.85,109197.92,114688.97,223886.89,"AUS"
"5232",1968,14,FALSE,107397.96,111755.48,219153.44,107986.79,112170.36,220157.15,"AUS"
"5233",1968,15,FALSE,106386.41,110966.76,217353.17,107957.64,112107.73,220065.37,"AUS"
"5234",1968,16,FALSE,104383.99,108905.13,213289.12,106890.03,111305.06,218195.09,"AUS"
"5235",1968,17,FALSE,103551.74,107891.04,211442.78,104923.53,109342.35,214265.88,"AUS"
"5236",1968,18,FALSE,101655.85,106379.67,208035.52,104472.9,108795.27,213268.17,"AUS"
"5237",1968,19,FALSE,101382.89,106202.65,207585.54,103101.05,107438.82,210539.87,"AUS"
"5238",1968,20,FALSE,106439.07,111859.9,218298.97,102902.67,107249.99,210152.66,"AUS"
"5239",1968,21,FALSE,100605.35,105085.38,205690.73,107799.7,112531.32,220331.02,"AUS"
"5240",1968,22,FALSE,90427,94176.41,184603.41,101900.14,107054.26,208954.4,"AUS"
"5241",1968,23,FALSE,88878.72,93141.34,182020.06,91838.66,97037.18,188875.84,"AUS"
"5242",1968,24,FALSE,82771.56,87696.06,170467.62,90205.74,95151.91,185357.65,"AUS"
"5243",1968,25,FALSE,78957.58,84715.82,163673.4,84173.96,89416.44,173590.4,"AUS"
"5244",1968,26,FALSE,77593.24,83671.38,161264.62,80590.54,86613.02,167203.56,"AUS"
"5245",1968,27,FALSE,74704.68,80362.84,155067.52,79034.81,85437.77,164472.58,"AUS"
"5246",1968,28,FALSE,74353.84,78948.24,153302.08,76003.11,81850.55,157853.66,"AUS"
"5247",1968,29,FALSE,73941.1,77883.53,151824.63,75495.76,80273.62,155769.38,"AUS"
"5248",1968,30,FALSE,72654.92,76704.79,149359.71,74961.47,79022.22,153983.69,"AUS"
"5249",1968,31,FALSE,71118.59,75257.64,146376.23,73571.64,77765,151336.64,"AUS"
"5250",1968,32,FALSE,68913.66,72984.69,141898.35,72045.56,76314.7,148360.26,"AUS"
"5251",1968,33,FALSE,67292.23,71669.75,138961.98,69859.32,73949.87,143809.19,"AUS"
"5252",1968,34,FALSE,67066.37,71997.71,139064.08,68175.16,72480.73,140655.89,"AUS"
"5253",1968,35,FALSE,67660.59,72731.25,140391.84,68050.13,72757.94,140808.07,"AUS"
"5254",1968,36,FALSE,70705.14,76127.5,146832.64,68622.53,73639.39,142261.92,"AUS"
"5255",1968,37,FALSE,73496.16,79131.14,152627.3,71616.09,76973.28,148589.37,"AUS"
"5256",1968,38,FALSE,73594.3,79874.82,153469.12,74109.85,79823.69,153933.54,"AUS"
"5257",1968,39,FALSE,75005.02,81391,156396.02,74112.65,80453.8,154566.45,"AUS"
"5258",1968,40,FALSE,75201.8,81232.04,156433.84,75631.28,81953.98,157585.26,"AUS"
"5259",1968,41,FALSE,75546.96,81245.93,156792.89,75587.28,81648.24,157235.52,"AUS"
"5260",1968,42,FALSE,76778.03,81507.31,158285.34,75844.31,81494.67,157338.98,"AUS"
"5261",1968,43,FALSE,76043.48,79552.41,155595.89,77038.82,81593.92,158632.74,"AUS"
"5262",1968,44,FALSE,75330.49,78238.52,153569.01,76166.24,79640.9,155807.14,"AUS"
"5263",1968,45,FALSE,75578.43,78533.56,154111.99,75399.17,78233.96,153633.13,"AUS"
"5264",1968,46,FALSE,75420.04,78648.09,154068.13,75553.51,78462.4,154015.91,"AUS"
"5265",1968,47,FALSE,72140.97,74893.16,147034.13,75329.49,78438.21,153767.7,"AUS"
"5266",1968,48,FALSE,65991.93,67511.55,133503.48,72048.79,74667.78,146716.57,"AUS"
"5267",1968,49,FALSE,63006.83,62958.22,125965.05,65828.19,67188.83,133017.02,"AUS"
"5268",1968,50,FALSE,63348.1,63347.84,126695.94,62741.85,62609.99,125351.84,"AUS"
"5269",1968,51,FALSE,63670.87,64188.44,127859.31,63044.54,62929.28,125973.82,"AUS"
"5270",1968,52,FALSE,64724.88,65074.22,129799.1,63161.66,63454.86,126616.52,"AUS"
"5271",1968,53,FALSE,65435.93,65678.92,131114.85,64072.99,64156.19,128229.18,"AUS"
"5272",1968,54,FALSE,63199.16,63954.41,127153.57,64703.28,64791,129494.28,"AUS"
"5273",1968,55,FALSE,60366.15,61782.59,122148.74,62539.18,63141.09,125680.27,"AUS"
"5274",1968,56,FALSE,57953.07,59266.86,117219.93,59698.78,60841.58,120540.36,"AUS"
"5275",1968,57,FALSE,55950.01,57198.87,113148.88,57438.22,58167.05,115605.27,"AUS"
"5276",1968,58,FALSE,53914.14,54833.26,108747.4,55686.47,55894,111580.47,"AUS"
"5277",1968,59,FALSE,52139.89,52349.6,104489.49,53671.13,53521.52,107192.65,"AUS"
"5278",1968,60,FALSE,50075.45,49912.34,99987.79,51738.27,51006.15,102744.42,"AUS"
"5279",1968,61,FALSE,47419.62,47733.36,95152.98,49628.02,48632.03,98260.05,"AUS"
"5280",1968,62,FALSE,45829.32,45518.61,91347.93,46998.24,46542.31,93540.55,"AUS"
"5281",1968,63,FALSE,43619.43,42524.8,86144.23,45437.11,44148.08,89585.19,"AUS"
"5282",1968,64,FALSE,41651.79,39573.81,81225.6,43195.78,41188.44,84384.22,"AUS"
"5283",1968,65,FALSE,41193.32,37469.87,78663.19,40985.98,38298.92,79284.9,"AUS"
"5284",1968,66,FALSE,40749.41,35750.38,76499.79,40609.97,36345.53,76955.5,"AUS"
"5285",1968,67,FALSE,40132.24,33953.28,74085.52,40209.87,34542.04,74751.91,"AUS"
"5286",1968,68,FALSE,38203.81,31257.7,69461.51,39460.12,32608.47,72068.59,"AUS"
"5287",1968,69,FALSE,36148.34,28731.01,64879.35,37228.39,29852.09,67080.48,"AUS"
"5288",1968,70,FALSE,35106.87,26746.6,61853.47,34771.92,26996.99,61768.91,"AUS"
"5289",1968,71,FALSE,33881.88,24770.26,58652.14,33722.79,25022.8,58745.59,"AUS"
"5290",1968,72,FALSE,32745.32,22895.74,55641.06,32680.68,23096.93,55777.61,"AUS"
"5291",1968,73,FALSE,31041.41,21166.37,52207.78,31441.87,21293.67,52735.54,"AUS"
"5292",1968,74,FALSE,29311.34,19718.41,49029.75,29540.02,19626.32,49166.34,"AUS"
"5293",1968,75,FALSE,28152.89,18718.16,46871.05,27737.69,18151.18,45888.87,"AUS"
"5294",1968,76,FALSE,26203.05,17356.82,43559.87,26533.71,17094.54,43628.25,"AUS"
"5295",1968,77,FALSE,23994.48,16020.32,40014.8,24548.06,15777.18,40325.24,"AUS"
"5296",1968,78,FALSE,22033.24,14700.39,36733.63,22349.87,14394.1,36743.97,"AUS"
"5297",1968,79,FALSE,20199.16,12774.3,32973.46,20423.18,12995.05,33418.23,"AUS"
"5298",1968,80,FALSE,18472.83,11412.88,29885.71,19512.66,11754.89,31267.55,"AUS"
"5299",1968,81,FALSE,16034.45,9658.76,25693.21,16911.23,10000.49,26911.72,"AUS"
"5300",1968,82,FALSE,14360.17,8277.95,22638.12,14536.78,8357.27,22894.05,"AUS"
"5301",1968,83,FALSE,12477.01,7033.34,19510.35,12829.97,7057.65,19887.62,"AUS"
"5302",1968,84,FALSE,10434.04,5676.97,16111.01,11007.08,5882.74,16889.82,"AUS"
"5303",1968,85,FALSE,8560.44,4531.89,13092.33,9056.56,4620.44,13677,"AUS"
"5304",1968,86,FALSE,7275.06,3721.12,10996.18,7301.28,3648.7,10949.98,"AUS"
"5305",1968,87,FALSE,6098.21,2914.62,9012.83,6130.13,2970.84,9100.97,"AUS"
"5306",1968,88,FALSE,4851.83,2211.63,7063.46,5080.72,2282.42,7363.14,"AUS"
"5307",1968,89,FALSE,3656.89,1672.51,5329.4,3944.81,1694.43,5639.24,"AUS"
"5308",1968,90,FALSE,2812.66,1222.35,4035.01,2897.43,1263.12,4160.55,"AUS"
"5309",1968,91,FALSE,2217.53,888.63,3106.16,2205.23,909.51,3114.74,"AUS"
"5310",1968,92,FALSE,1651.43,664.33,2315.76,1718.69,652.66,2371.35,"AUS"
"5311",1968,93,FALSE,1181.11,468.75,1649.86,1237.33,479.74,1717.07,"AUS"
"5312",1968,94,FALSE,851.79,316.79,1168.58,851.71,318.76,1170.47,"AUS"
"5313",1968,95,FALSE,580.89,206.79,787.68,590.24,205.28,795.52,"AUS"
"5314",1968,96,FALSE,383.19,148.89,532.08,391.16,135.36,526.52,"AUS"
"5315",1968,97,FALSE,269.81,95.47,365.28,257.02,96.27,353.29,"AUS"
"5316",1968,98,FALSE,173.05,48.49,221.54,174.6,56.85,231.45,"AUS"
"5317",1968,99,FALSE,111.98,28.7,140.68,106.6,27.53,134.13,"AUS"
"5318",1968,100,FALSE,63.7,14.47,78.17,67.22,18.1,85.32,"AUS"
"5319",1968,101,FALSE,30.68,6.83,37.51,35.68,8.57,44.25,"AUS"
"5320",1968,102,FALSE,18.32,4.37,22.69,14.83,3.8,18.63,"AUS"
"5321",1968,103,FALSE,9.45,2.19,11.64,8.83,2.03,10.86,"AUS"
"5322",1968,104,FALSE,2.71,0.65,3.36,2.51,0,2.51,"AUS"
"5323",1968,105,FALSE,0,0.84,0.84,0,0,0,"AUS"
"5324",1968,106,FALSE,0.81,0.66,1.47,0,0,0,"AUS"
"5325",1968,107,FALSE,0.69,0,0.69,0.81,0,0.81,"AUS"
"5326",1968,108,FALSE,0,0,0,0.69,0,0.69,"AUS"
"5327",1968,109,FALSE,0,0,0,0,0,0,"AUS"
"5328",1968,110,TRUE,0,0,0,0,0,0,"AUS"
"5329",1969,0,FALSE,115578.68,120846.79,236425.47,119846.62,125112.45,244959.07,"AUS"
"5330",1969,1,FALSE,111531.55,117362.97,228894.52,116429.55,121562.89,237992.44,"AUS"
"5331",1969,2,FALSE,110417.83,116244.02,226661.85,113061.41,119015.32,232076.73,"AUS"
"5332",1969,3,FALSE,110674.48,116350.95,227025.43,111915.63,117862.81,229778.44,"AUS"
"5333",1969,4,FALSE,113956.49,120276.09,234232.58,112103.16,117770.72,229873.88,"AUS"
"5334",1969,5,FALSE,117613.59,124019.81,241633.4,115334.77,121679.58,237014.35,"AUS"
"5335",1969,6,FALSE,120061.14,126053.45,246114.59,118966.87,125443.55,244410.42,"AUS"
"5336",1969,7,FALSE,121149.41,127214.81,248364.22,121281.24,127464.29,248745.53,"AUS"
"5337",1969,8,FALSE,119133.32,125453.67,244586.99,122260.03,128587.74,250847.77,"AUS"
"5338",1969,9,FALSE,117214.79,123019.92,240234.71,120335.72,126713.83,247049.55,"AUS"
"5339",1969,10,FALSE,116164.55,121526.39,237690.94,118450.35,124299.97,242750.32,"AUS"
"5340",1969,11,FALSE,113366.27,119126.16,232492.43,117373.16,122795.48,240168.64,"AUS"
"5341",1969,12,FALSE,111008.82,117326.17,228334.99,114562.36,120287.14,234849.5,"AUS"
"5342",1969,13,FALSE,109197.92,114688.97,223886.89,112012.17,118434.38,230446.55,"AUS"
"5343",1969,14,FALSE,107986.79,112170.36,220157.15,109949.83,115422.75,225372.58,"AUS"
"5344",1969,15,FALSE,107957.64,112107.73,220065.37,108703.93,112673.35,221377.28,"AUS"
"5345",1969,16,FALSE,106890.03,111305.06,218195.09,108568.9,112581.04,221149.94,"AUS"
"5346",1969,17,FALSE,104923.53,109342.35,214265.88,107501.59,111903.67,219405.26,"AUS"
"5347",1969,18,FALSE,104472.9,108795.27,213268.17,106010.23,110447.27,216457.5,"AUS"
"5348",1969,19,FALSE,103101.05,107438.82,210539.87,106026.09,110054.28,216080.37,"AUS"
"5349",1969,20,FALSE,102902.67,107249.99,210152.66,104664.15,108669.48,213333.63,"AUS"
"5350",1969,21,FALSE,107799.7,112531.32,220331.02,104144.08,108046.12,212190.2,"AUS"
"5351",1969,22,FALSE,101900.14,107054.26,208954.4,108968.9,114555.41,223524.31,"AUS"
"5352",1969,23,FALSE,91838.66,97037.18,188875.84,103368.48,110225.1,213593.58,"AUS"
"5353",1969,24,FALSE,90205.74,95151.91,185357.65,93531.16,99394.49,192925.65,"AUS"
"5354",1969,25,FALSE,84173.96,89416.44,173590.4,91578.59,96827.17,188405.76,"AUS"
"5355",1969,26,FALSE,80590.54,86613.02,167203.56,85703.7,91151.95,176855.65,"AUS"
"5356",1969,27,FALSE,79034.81,85437.77,164472.58,82321.36,88467.38,170788.74,"AUS"
"5357",1969,28,FALSE,76003.11,81850.55,157853.66,80485.15,87049.6,167534.75,"AUS"
"5358",1969,29,FALSE,75495.76,80273.62,155769.38,77335.76,83299.71,160635.47,"AUS"
"5359",1969,30,FALSE,74961.47,79022.22,153983.69,76773.03,81522.86,158295.89,"AUS"
"5360",1969,31,FALSE,73571.64,77765,151336.64,76118.73,80178.81,156297.54,"AUS"
"5361",1969,32,FALSE,72045.56,76314.7,148360.26,74606.56,78860.76,153467.32,"AUS"
"5362",1969,33,FALSE,69859.32,73949.87,143809.19,73184.5,77436.33,150620.83,"AUS"
"5363",1969,34,FALSE,68175.16,72480.73,140655.89,70939.02,74948.45,145887.47,"AUS"
"5364",1969,35,FALSE,68050.13,72757.94,140808.07,69130.19,73324.2,142454.39,"AUS"
"5365",1969,36,FALSE,68622.53,73639.39,142261.92,69063.13,73620.44,142683.57,"AUS"
"5366",1969,37,FALSE,71616.09,76973.28,148589.37,69623.34,74545.12,144168.46,"AUS"
"5367",1969,38,FALSE,74109.85,79823.69,153933.54,72562.65,77814.99,150377.64,"AUS"
"5368",1969,39,FALSE,74112.65,80453.8,154566.45,74705.11,80485.4,155190.51,"AUS"
"5369",1969,40,FALSE,75631.28,81953.98,157585.26,74694.06,81027.93,155721.99,"AUS"
"5370",1969,41,FALSE,75587.28,81648.24,157235.52,76238.12,82453.98,158692.1,"AUS"
"5371",1969,42,FALSE,75844.31,81494.67,157338.98,75939.39,81943.4,157882.79,"AUS"
"5372",1969,43,FALSE,77038.82,81593.92,158632.74,76072.76,81543.76,157616.52,"AUS"
"5373",1969,44,FALSE,76166.24,79640.9,155807.14,77200.88,81631.02,158831.9,"AUS"
"5374",1969,45,FALSE,75399.17,78233.96,153633.13,76258.76,79609.24,155868,"AUS"
"5375",1969,46,FALSE,75553.51,78462.4,154015.91,75289.38,78099.12,153388.5,"AUS"
"5376",1969,47,FALSE,75329.49,78438.21,153767.7,75435.84,78279.51,153715.35,"AUS"
"5377",1969,48,FALSE,72048.79,74667.78,146716.57,75236.67,78158.14,153394.81,"AUS"
"5378",1969,49,FALSE,65828.19,67188.83,133017.02,71875.46,74291.07,146166.53,"AUS"
"5379",1969,50,FALSE,62741.85,62609.99,125351.84,65580.82,66712.51,132293.33,"AUS"
"5380",1969,51,FALSE,63044.54,62929.28,125973.82,62463.13,62131.56,124594.69,"AUS"
"5381",1969,52,FALSE,63161.66,63454.86,126616.52,62620.44,62439.87,125060.31,"AUS"
"5382",1969,53,FALSE,64072.99,64156.19,128229.18,62662.31,62607.95,125270.26,"AUS"
"5383",1969,54,FALSE,64703.28,64791,129494.28,63381.97,63087.64,126469.61,"AUS"
"5384",1969,55,FALSE,62539.18,63141.09,125680.27,63931.35,63842.21,127773.56,"AUS"
"5385",1969,56,FALSE,59698.78,60841.58,120540.36,61833.73,62222.28,124056.01,"AUS"
"5386",1969,57,FALSE,57438.22,58167.05,115605.27,58958.27,59804.41,118762.68,"AUS"
"5387",1969,58,FALSE,55686.47,55894,111580.47,56883.37,56932.5,113815.87,"AUS"
"5388",1969,59,FALSE,53671.13,53521.52,107192.65,55274.6,54495,109769.6,"AUS"
"5389",1969,60,FALSE,51738.27,51006.15,102744.42,53321.19,52045.4,105366.59,"AUS"
"5390",1969,61,FALSE,49628.02,48632.03,98260.05,51268.52,49639.74,100908.26,"AUS"
"5391",1969,62,FALSE,46998.24,46542.31,93540.55,48975,47259.11,96234.11,"AUS"
"5392",1969,63,FALSE,45437.11,44148.08,89585.19,46464.8,45139.06,91603.86,"AUS"
"5393",1969,64,FALSE,43195.78,41188.44,84384.22,44973.95,42625.91,87599.86,"AUS"
"5394",1969,65,FALSE,40985.98,38298.92,79284.9,42562.86,39654.21,82217.07,"AUS"
"5395",1969,66,FALSE,40609.97,36345.53,76955.5,40215.77,37139.47,77355.24,"AUS"
"5396",1969,67,FALSE,40209.87,34542.04,74751.91,39912.23,35127.79,75040.02,"AUS"
"5397",1969,68,FALSE,39460.12,32608.47,72068.59,39594.95,33160.54,72755.49,"AUS"
"5398",1969,69,FALSE,37228.39,29852.09,67080.48,38595.98,31265.62,69861.6,"AUS"
"5399",1969,70,FALSE,34771.92,26996.99,61768.91,36072.61,28376.74,64449.35,"AUS"
"5400",1969,71,FALSE,33722.79,25022.8,58745.59,33304.81,25238.49,58543.3,"AUS"
"5401",1969,72,FALSE,32680.68,23096.93,55777.61,32272.96,23169.16,55442.12,"AUS"
"5402",1969,73,FALSE,31441.87,21293.67,52735.54,31279.33,21309.97,52589.3,"AUS"
"5403",1969,74,FALSE,29540.02,19626.32,49166.34,30055.21,19665.01,49720.22,"AUS"
"5404",1969,75,FALSE,27737.69,18151.18,45888.87,27936.41,18067.61,46004.02,"AUS"
"5405",1969,76,FALSE,26533.71,17094.54,43628.25,26118.9,16590.32,42709.22,"AUS"
"5406",1969,77,FALSE,24548.06,15777.18,40325.24,24890.79,15551.47,40442.26,"AUS"
"5407",1969,78,FALSE,22349.87,14394.1,36743.97,22782.67,14133.76,36916.43,"AUS"
"5408",1969,79,FALSE,20423.18,12995.05,33418.23,20626.5,12734.81,33361.31,"AUS"
"5409",1969,80,FALSE,19512.66,11754.89,31267.55,19936.22,12019.05,31955.27,"AUS"
"5410",1969,81,FALSE,16911.23,10000.49,26911.72,18006.77,10411.8,28418.57,"AUS"
"5411",1969,82,FALSE,14536.78,8357.27,22894.05,15462.9,8818.4,24281.3,"AUS"
"5412",1969,83,FALSE,12829.97,7057.65,19887.62,13112.67,7222.91,20335.58,"AUS"
"5413",1969,84,FALSE,11007.08,5882.74,16889.82,11401.41,6008.97,17410.38,"AUS"
"5414",1969,85,FALSE,9056.56,4620.44,13677,9664.27,4954.94,14619.21,"AUS"
"5415",1969,86,FALSE,7301.28,3648.7,10949.98,7867.72,3825.04,11692.76,"AUS"
"5416",1969,87,FALSE,6130.13,2970.84,9100.97,6230.17,2961.22,9191.39,"AUS"
"5417",1969,88,FALSE,5080.72,2282.42,7363.14,5183.87,2385.81,7569.68,"AUS"
"5418",1969,89,FALSE,3944.81,1694.43,5639.24,4245.12,1793,6038.12,"AUS"
"5419",1969,90,FALSE,2897.43,1263.12,4160.55,3226.34,1303.03,4529.37,"AUS"
"5420",1969,91,FALSE,2205.23,909.51,3114.74,2355.83,967.78,3323.61,"AUS"
"5421",1969,92,FALSE,1718.69,652.66,2371.35,1749.44,694.68,2444.12,"AUS"
"5422",1969,93,FALSE,1237.33,479.74,1717.07,1322.01,489.53,1811.54,"AUS"
"5423",1969,94,FALSE,851.71,318.76,1170.47,942.72,342.55,1285.27,"AUS"
"5424",1969,95,FALSE,590.24,205.28,795.52,621.05,222.46,843.51,"AUS"
"5425",1969,96,FALSE,391.16,135.36,526.52,423.76,139.01,562.77,"AUS"
"5426",1969,97,FALSE,257.02,96.27,353.29,281.84,85.11,366.95,"AUS"
"5427",1969,98,FALSE,174.6,56.85,231.45,179.92,53.16,233.08,"AUS"
"5428",1969,99,FALSE,106.6,27.53,134.13,114.8,28.31,143.11,"AUS"
"5429",1969,100,FALSE,67.22,18.1,85.32,64.57,13.57,78.14,"AUS"
"5430",1969,101,FALSE,35.68,8.57,44.25,37.19,9.14,46.33,"AUS"
"5431",1969,102,FALSE,14.83,3.8,18.63,20.05,4.17,24.22,"AUS"
"5432",1969,103,FALSE,8.83,2.03,10.86,9.98,2.31,12.29,"AUS"
"5433",1969,104,FALSE,2.51,0,2.51,4.78,1.36,6.14,"AUS"
"5434",1969,105,FALSE,0,0,0,0.68,0,0.68,"AUS"
"5435",1969,106,FALSE,0,0,0,0,0,0,"AUS"
"5436",1969,107,FALSE,0.81,0,0.81,0,0,0,"AUS"
"5437",1969,108,FALSE,0.69,0,0.69,0.81,0,0.81,"AUS"
"5438",1969,109,FALSE,0,0,0,0.69,0,0.69,"AUS"
"5439",1969,110,TRUE,0,0,0,0,0,0,"AUS"
"5440",1970,0,FALSE,119846.62,125112.45,244959.07,124345.62,129679.39,254025.01,"AUS"
"5441",1970,1,FALSE,116429.55,121562.89,237992.44,121060.69,126333.44,247394.13,"AUS"
"5442",1970,2,FALSE,113061.41,119015.32,232076.73,119321.8,124552.94,243874.74,"AUS"
"5443",1970,3,FALSE,111915.63,117862.81,229778.44,115982.2,122125.7,238107.9,"AUS"
"5444",1970,4,FALSE,112103.16,117770.72,229873.88,114756.96,120748.99,235505.95,"AUS"
