"","Year","Age","Female","Male","Total","OpenInterval","Country"
"24535",1995,3,204.18,216.78,420.96,FALSE,"UKR"
"24536",1995,4,180.16,258.94,439.1,FALSE,"UKR"
"24537",1995,5,157.14,218.79,375.93,FALSE,"UKR"
"24538",1995,6,140.12,228.83,368.95,FALSE,"UKR"
"24539",1995,7,137.12,228.83,365.95,FALSE,"UKR"
"24540",1995,8,111.1,233.84,344.94,FALSE,"UKR"
"24541",1995,9,111.1,197.72,308.82,FALSE,"UKR"
"24542",1995,10,99.09,190.69,289.78,FALSE,"UKR"
"24543",1995,11,110.1,182.66,292.76,FALSE,"UKR"
"24544",1995,12,119.11,198.71,317.82,FALSE,"UKR"
"24545",1995,13,114.1,199.72,313.82,FALSE,"UKR"
"24546",1995,14,135.12,241.87,376.99,FALSE,"UKR"
"24547",1995,15,203.18,332.2,535.38,FALSE,"UKR"
"24548",1995,16,206.18,416.5,622.68,FALSE,"UKR"
"24549",1995,17,227.2,604.18,831.38,FALSE,"UKR"
"24550",1995,18,261.23,656.36,917.59,FALSE,"UKR"
"24551",1995,19,237.21,790.85,1028.06,FALSE,"UKR"
"24552",1995,20,283.25,949.42,1232.67,FALSE,"UKR"
"24553",1995,21,279.25,991.57,1270.82,FALSE,"UKR"
"24554",1995,22,272.24,1058.81,1331.05,FALSE,"UKR"
"24555",1995,23,290.26,1075.88,1366.14,FALSE,"UKR"
"24556",1995,24,308.28,1150.14,1458.42,FALSE,"UKR"
"24557",1995,25,351.31,1232.44,1583.75,FALSE,"UKR"
"24558",1995,26,351.31,1177.24,1528.55,FALSE,"UKR"
"24559",1995,27,338.3,1305.7,1644,FALSE,"UKR"
"24560",1995,28,373.33,1381.98,1755.31,FALSE,"UKR"
"24561",1995,29,398.35,1435.18,1833.53,FALSE,"UKR"
"24562",1995,30,425.38,1716.18,2141.56,FALSE,"UKR"
"24563",1995,31,485.43,1882.78,2368.21,FALSE,"UKR"
"24564",1995,32,514.46,2004.23,2518.69,FALSE,"UKR"
"24565",1995,33,619.55,2212.98,2832.53,FALSE,"UKR"
"24566",1995,34,620.55,2452.84,3073.39,FALSE,"UKR"
"24567",1995,35,787.7,2737.86,3525.56,FALSE,"UKR"
"24568",1995,36,785.7,2846.25,3631.95,FALSE,"UKR"
"24569",1995,37,821.73,2901.46,3723.19,FALSE,"UKR"
"24570",1995,38,925.82,3057.01,3982.83,FALSE,"UKR"
"24571",1995,39,928.82,3183.47,4112.29,FALSE,"UKR"
"24572",1995,40,1074.95,3732.45,4807.4,FALSE,"UKR"
"24573",1995,41,1109.98,3651.16,4761.14,FALSE,"UKR"
"24574",1995,42,1180.05,3846.86,5026.91,FALSE,"UKR"
"24575",1995,43,1335.18,4396.84,5732.02,FALSE,"UKR"
"24576",1995,44,1385.23,4471.11,5856.34,FALSE,"UKR"
"24577",1995,45,1676.48,5039.16,6715.64,FALSE,"UKR"
"24578",1995,46,1740.54,5154.57,6895.11,FALSE,"UKR"
"24579",1995,47,1461.3,4055.61,5516.91,FALSE,"UKR"
"24580",1995,48,1774.57,4857.5,6632.07,FALSE,"UKR"
"24581",1995,49,1387.22,3689.29,5076.51,FALSE,"UKR"
"24582",1995,50,1459.29,3882.99,5342.28,FALSE,"UKR"
"24583",1995,51,1614.43,3978.34,5592.77,FALSE,"UKR"
"24584",1995,52,1619.43,4282.43,5901.86,FALSE,"UKR"
"24585",1995,53,2537.25,6578.7,9115.95,FALSE,"UKR"
"24586",1995,54,3021.67,7728.84,10750.51,FALSE,"UKR"
"24587",1995,55,3654.23,8862.94,12517.17,FALSE,"UKR"
"24588",1995,56,4327.83,9886.62,14214.45,FALSE,"UKR"
"24589",1995,57,4750.2,10605.21,15355.41,FALSE,"UKR"
"24590",1995,58,5028.46,10640.34,15668.8,FALSE,"UKR"
"24591",1995,59,4431.92,9072.69,13504.61,FALSE,"UKR"
"24592",1995,60,4189.71,8651.17,12840.88,FALSE,"UKR"
"24593",1995,61,3277.91,6440.21,9718.12,FALSE,"UKR"
"24594",1995,62,3845.4,7222.02,11067.42,FALSE,"UKR"
"24595",1995,63,5025.45,9171.04,14196.49,FALSE,"UKR"
"24596",1995,64,6209.5,10589.15,16798.65,FALSE,"UKR"
"24597",1995,65,7313.47,11900.87,19214.34,FALSE,"UKR"
"24598",1995,66,8251.3,12110.64,20361.94,FALSE,"UKR"
"24599",1995,67,8841.83,12567.28,21409.11,FALSE,"UKR"
"24600",1995,68,9649.54,11706.18,21355.72,FALSE,"UKR"
"24601",1995,69,10227.05,10683.49,20910.54,FALSE,"UKR"
"24602",1995,70,11030.76,10132.5,21163.26,FALSE,"UKR"
"24603",1995,71,11802.45,9697.95,21500.4,FALSE,"UKR"
"24604",1995,72,10843.6,8020.9,18864.5,FALSE,"UKR"
"24605",1995,73,10866.62,7411.7,18278.32,FALSE,"UKR"
"24606",1995,74,9914.78,6539.57,16454.35,FALSE,"UKR"
"24607",1995,75,9984.84,6342.85,16327.69,FALSE,"UKR"
"24608",1995,76,11081.81,6391.03,17472.84,FALSE,"UKR"
"24609",1995,77,9336.27,5246.9,14583.17,FALSE,"UKR"
"24610",1995,78,8436.46,4386.8,12823.26,FALSE,"UKR"
"24611",1995,79,10750.51,5166.61,15917.12,FALSE,"UKR"
"24612",1995,80,14640.96,6824.59,21465.55,FALSE,"UKR"
"24613",1995,81,16352.47,7225.03,23577.5,FALSE,"UKR"
"24614",1995,82,16490.6,6939,23429.6,FALSE,"UKR"
"24615",1995,83,16539.64,6606.81,23146.45,FALSE,"UKR"
"24616",1995,84,14687,5749.71,20436.71,FALSE,"UKR"
"24617",1995,85,14317.67,5048.19,19365.86,FALSE,"UKR"
"24618",1995,86,11922.55,4274.4,16196.95,FALSE,"UKR"
"24619",1995,87,10870.62,3838.83,14709.45,FALSE,"UKR"
"24620",1995,88,9992.84,3235.66,13228.5,FALSE,"UKR"
"24621",1995,89,8232.29,2526.11,10758.4,FALSE,"UKR"
"24622",1995,90,6926.13,2025.3,8951.43,FALSE,"UKR"
"24623",1995,91,5444.82,1656.97,7101.79,FALSE,"UKR"
"24624",1995,92,4319.83,1140.11,5459.94,FALSE,"UKR"
"24625",1995,93,3160.8,828.98,3989.78,FALSE,"UKR"
"24626",1995,94,2530.24,606.18,3136.42,FALSE,"UKR"
"24627",1995,95,2213.96,626.26,2840.22,FALSE,"UKR"
"24628",1995,96,956.84,227.82,1184.66,FALSE,"UKR"
"24629",1995,97,765.68,159.58,925.26,FALSE,"UKR"
"24630",1995,98,601.53,112.41,713.94,FALSE,"UKR"
"24631",1995,99,381.33,81.3,462.63,FALSE,"UKR"
"24632",1995,100,391.91,75.06,466.97,FALSE,"UKR"
"24633",1995,101,252.17,45.78,297.95,FALSE,"UKR"
"24634",1995,102,160.4,29.25,189.65,FALSE,"UKR"
"24635",1995,103,97.54,17.46,115,FALSE,"UKR"
"24636",1995,104,60.22,9.7,69.92,FALSE,"UKR"
"24637",1995,105,37.47,5.44,42.91,FALSE,"UKR"
"24638",1995,106,21.88,3.11,24.99,FALSE,"UKR"
"24639",1995,107,12.35,1.74,14.09,FALSE,"UKR"
"24640",1995,108,6.46,0.9,7.36,FALSE,"UKR"
"24641",1995,109,3.37,0.26,3.63,FALSE,"UKR"
"24642",1995,110,3.16,0,3.16,TRUE,"UKR"
"24643",1996,0,2804.88,3997.88,6802.76,FALSE,"UKR"
"24644",1996,1,439.61,540.69,980.3,FALSE,"UKR"
"24645",1996,2,216.3,291.45,507.75,FALSE,"UKR"
"24646",1996,3,154.22,247.23,401.45,FALSE,"UKR"
"24647",1996,4,164.23,235.17,399.4,FALSE,"UKR"
"24648",1996,5,156.21,171.85,328.06,FALSE,"UKR"
"24649",1996,6,139.2,190.95,330.15,FALSE,"UKR"
"24650",1996,7,108.15,210.04,318.19,FALSE,"UKR"
"24651",1996,8,113.16,210.04,323.2,FALSE,"UKR"
"24652",1996,9,113.16,177.89,291.05,FALSE,"UKR"
"24653",1996,10,101.14,181.9,283.04,FALSE,"UKR"
"24654",1996,11,102.14,172.86,275,FALSE,"UKR"
"24655",1996,12,113.16,161.8,274.96,FALSE,"UKR"
"24656",1996,13,109.15,221.1,330.25,FALSE,"UKR"
"24657",1996,14,146.2,218.09,364.29,FALSE,"UKR"
"24658",1996,15,183.26,283.41,466.67,FALSE,"UKR"
"24659",1996,16,192.27,384.92,577.19,FALSE,"UKR"
"24660",1996,17,225.31,519.58,744.89,FALSE,"UKR"
"24661",1996,18,247.34,628.13,875.47,FALSE,"UKR"
"24662",1996,19,265.36,733.65,999.01,FALSE,"UKR"
"24663",1996,20,247.35,877.37,1124.72,FALSE,"UKR"
"24664",1996,21,282.39,1030.12,1312.51,FALSE,"UKR"
"24665",1996,22,269.37,976.86,1246.23,FALSE,"UKR"
"24666",1996,23,295.41,1058.27,1353.68,FALSE,"UKR"
"24667",1996,24,308.43,1098.46,1406.89,FALSE,"UKR"
"24668",1996,25,308.42,1146.71,1455.13,FALSE,"UKR"
"24669",1996,26,334.46,1227.1,1561.56,FALSE,"UKR"
"24670",1996,27,354.49,1203.98,1558.47,FALSE,"UKR"
"24671",1996,28,394.55,1374.83,1769.38,FALSE,"UKR"
"24672",1996,29,435.6,1475.33,1910.93,FALSE,"UKR"
"24673",1996,30,422.59,1616.04,2038.63,FALSE,"UKR"
"24674",1996,31,458.64,1666.29,2124.93,FALSE,"UKR"
"24675",1996,32,485.68,1844.17,2329.85,FALSE,"UKR"
"24676",1996,33,554.77,2104.46,2659.23,FALSE,"UKR"
"24677",1996,34,612.85,2314.51,2927.36,FALSE,"UKR"
"24678",1996,35,667.93,2564.76,3232.69,FALSE,"UKR"
"24679",1996,36,758.05,2827.06,3585.11,FALSE,"UKR"
"24680",1996,37,810.12,3001.93,3812.05,FALSE,"UKR"
"24681",1996,38,863.19,2954.69,3817.88,FALSE,"UKR"
"24682",1996,39,932.3,3189.86,4122.16,FALSE,"UKR"
"24683",1996,40,1019.41,3488.35,4507.76,FALSE,"UKR"
"24684",1996,41,1118.55,3544.63,4663.18,FALSE,"UKR"
"24685",1996,42,1149.59,3814.97,4964.56,FALSE,"UKR"
"24686",1996,43,1194.66,3914.46,5109.12,FALSE,"UKR"
"24687",1996,44,1447,4417.97,5864.97,FALSE,"UKR"
"24688",1996,45,1541.14,4780.77,6321.91,FALSE,"UKR"
"24689",1996,46,1615.24,5029.01,6644.25,FALSE,"UKR"
"24690",1996,47,1967.73,5370.71,7338.44,FALSE,"UKR"
"24691",1996,48,1485.06,4246.12,5731.18,FALSE,"UKR"
"24692",1996,49,1786.47,4989.82,6776.29,FALSE,"UKR"
"24693",1996,50,1556.16,4198.88,5755.04,FALSE,"UKR"
"24694",1996,51,1426.98,3664.22,5091.2,FALSE,"UKR"
"24695",1996,52,1572.18,4174.76,5746.94,FALSE,"UKR"
"24696",1996,53,1749.43,4316.47,6065.9,FALSE,"UKR"
"24697",1996,54,2596.6,6674.19,9270.79,FALSE,"UKR"
"24698",1996,55,3357.66,7817.88,11175.54,FALSE,"UKR"
"24699",1996,56,3781.24,9045.98,12827.22,FALSE,"UKR"
"24700",1996,57,4606.39,10113.29,14719.68,FALSE,"UKR"
"24701",1996,58,5028.97,10902.22,15931.19,FALSE,"UKR"
"24702",1996,59,5262.3,10668.05,15930.35,FALSE,"UKR"
"24703",1996,60,4741.57,9826.86,14568.43,FALSE,"UKR"
"24704",1996,61,4246.88,8595.74,12842.62,FALSE,"UKR"
"24705",1996,62,3504.86,6674.19,10179.05,FALSE,"UKR"
"24706",1996,63,4079.66,7387.74,11467.4,FALSE,"UKR"
"24707",1996,64,5430.53,9045.98,14476.51,FALSE,"UKR"
"24708",1996,65,6534.06,10564.54,17098.6,FALSE,"UKR"
"24709",1996,66,7564.49,11588.63,19153.12,FALSE,"UKR"
"24710",1996,67,8747.13,12213.74,20960.87,FALSE,"UKR"
"24711",1996,68,9500.17,12411.72,21911.89,FALSE,"UKR"
"24712",1996,69,10240.2,11802.69,22042.89,FALSE,"UKR"
"24713",1996,70,10690.83,10618.8,21309.63,FALSE,"UKR"
"24714",1996,71,11343.72,9928.37,21272.09,FALSE,"UKR"
"24715",1996,72,12205.93,9652,21857.93,FALSE,"UKR"
"24716",1996,73,11329.71,7797.78,19127.49,FALSE,"UKR"
"24717",1996,74,11259.61,7027.95,18287.56,FALSE,"UKR"
"24718",1996,75,10310.3,6483.24,16793.54,FALSE,"UKR"
"24719",1996,76,10126.04,6010.89,16136.93,FALSE,"UKR"
"24720",1996,77,11307.68,6180.73,17488.41,FALSE,"UKR"
"24721",1996,78,9328.93,4819.97,14148.9,FALSE,"UKR"
"24722",1996,79,8552.85,4050.14,12602.99,FALSE,"UKR"
"24723",1996,80,10375.38,4739.57,15114.95,FALSE,"UKR"
"24724",1996,81,14550.18,6064.16,20614.34,FALSE,"UKR"
"24725",1996,82,15727.81,6630.97,22358.78,FALSE,"UKR"
"24726",1996,83,16077.29,6371.68,22448.97,FALSE,"UKR"
"24727",1996,84,15522.52,5854.11,21376.63,FALSE,"UKR"
"24728",1996,85,13820.16,4908.41,18728.57,FALSE,"UKR"
"24729",1996,86,12884.87,4330.54,17215.41,FALSE,"UKR"
"24730",1996,87,10766.93,3534.58,14301.51,FALSE,"UKR"
"24731",1996,88,9477.14,3187.86,12665,FALSE,"UKR"
"24732",1996,89,8597.92,2584.86,11182.78,FALSE,"UKR"
"24733",1996,90,6920.6,1998.94,8919.54,FALSE,"UKR"
"24734",1996,91,5451.56,1448.2,6899.76,FALSE,"UKR"
"24735",1996,92,4258.91,1122.58,5381.49,FALSE,"UKR"
"24736",1996,93,3303.58,836.16,4139.74,FALSE,"UKR"
"24737",1996,94,2290.17,586.92,2877.09,FALSE,"UKR"
"24738",1996,95,1848.56,432.15,2280.71,FALSE,"UKR"
"24739",1996,96,1395.94,390.95,1786.89,FALSE,"UKR"
"24740",1996,97,642.89,159.8,802.69,FALSE,"UKR"
"24741",1996,98,492.68,107.54,600.22,FALSE,"UKR"
"24742",1996,99,379.53,61.3,440.83,FALSE,"UKR"
"24743",1996,100,390.84,70.35,461.19,FALSE,"UKR"
"24744",1996,101,251.6,41.97,293.57,FALSE,"UKR"
"24745",1996,102,156.23,24.6,180.83,FALSE,"UKR"
"24746",1996,103,95.8,15.1,110.9,FALSE,"UKR"
"24747",1996,104,56.1,8.66,64.76,FALSE,"UKR"
"24748",1996,105,33.3,4.6,37.9,FALSE,"UKR"
"24749",1996,106,19.92,2.48,22.4,FALSE,"UKR"
"24750",1996,107,11.18,1.36,12.54,FALSE,"UKR"
"24751",1996,108,6.06,0.73,6.79,FALSE,"UKR"
"24752",1996,109,3.05,0,3.05,FALSE,"UKR"
"24753",1996,110,2.34,0,2.34,TRUE,"UKR"
"24754",1997,0,2551.61,3747.06,6298.67,FALSE,"UKR"
"24755",1997,1,385.39,513.93,899.32,FALSE,"UKR"
"24756",1997,2,225.23,296.11,521.34,FALSE,"UKR"
"24757",1997,3,141.15,179.68,320.83,FALSE,"UKR"
"24758",1997,4,142.15,186.7,328.85,FALSE,"UKR"
"24759",1997,5,137.14,177.67,314.81,FALSE,"UKR"
"24760",1997,6,125.13,175.66,300.79,FALSE,"UKR"
"24761",1997,7,97.1,156.58,253.68,FALSE,"UKR"
"24762",1997,8,121.12,164.61,285.73,FALSE,"UKR"
"24763",1997,9,97.1,162.61,259.71,FALSE,"UKR"
"24764",1997,10,121.12,172.65,293.77,FALSE,"UKR"
"24765",1997,11,109.11,170.64,279.75,FALSE,"UKR"
"24766",1997,12,112.12,169.64,281.76,FALSE,"UKR"
"24767",1997,13,115.12,194.73,309.85,FALSE,"UKR"
"24768",1997,14,128.13,215.81,343.94,FALSE,"UKR"
"24769",1997,15,144.14,253.95,398.09,FALSE,"UKR"
"24770",1997,16,160.16,343.29,503.45,FALSE,"UKR"
"24771",1997,17,216.22,468.76,684.98,FALSE,"UKR"
"24772",1997,18,224.23,583.19,807.42,FALSE,"UKR"
"24773",1997,19,228.24,645.42,873.66,FALSE,"UKR"
"24774",1997,20,237.25,826.1,1063.35,FALSE,"UKR"
"24775",1997,21,281.29,874.28,1155.57,FALSE,"UKR"
"24776",1997,22,290.3,973.66,1263.96,FALSE,"UKR"
"24777",1997,23,251.25,994.73,1245.98,FALSE,"UKR"
"24778",1997,24,295.3,1032.88,1328.18,FALSE,"UKR"
"24779",1997,25,305.31,1089.09,1394.4,FALSE,"UKR"
"24780",1997,26,346.35,1073.03,1419.38,FALSE,"UKR"
"24781",1997,27,317.33,1115.19,1432.52,FALSE,"UKR"
"24782",1997,28,356.36,1187.45,1543.81,FALSE,"UKR"
"24783",1997,29,350.36,1225.6,1575.96,FALSE,"UKR"
"24784",1997,30,405.41,1346.05,1751.46,FALSE,"UKR"
"24785",1997,31,394.4,1498.63,1893.03,FALSE,"UKR"
"24786",1997,32,415.42,1573.91,1989.33,FALSE,"UKR"
"24787",1997,33,557.58,1860.99,2418.57,FALSE,"UKR"
"24788",1997,34,565.58,2120.96,2686.54,FALSE,"UKR"
"24789",1997,35,629.65,2295.61,2925.26,FALSE,"UKR"
"24790",1997,36,703.72,2478.3,3182.02,FALSE,"UKR"
"24791",1997,37,769.79,2717.19,3486.98,FALSE,"UKR"
"24792",1997,38,803.82,2955.09,3758.91,FALSE,"UKR"
"24793",1997,39,853.87,3088.59,3942.46,FALSE,"UKR"
"24794",1997,40,951.98,3329.5,4281.48,FALSE,"UKR"
"24795",1997,41,966.99,3350.58,4317.57,FALSE,"UKR"
"24796",1997,42,1067.09,3685.84,4752.93,FALSE,"UKR"
"24797",1997,43,1193.22,3747.07,4940.29,FALSE,"UKR"
"24798",1997,44,1264.3,3900.64,5164.94,FALSE,"UKR"
"24799",1997,45,1451.48,4460.74,5912.22,FALSE,"UKR"
"24800",1997,46,1501.54,4498.89,6000.43,FALSE,"UKR"
"24801",1997,47,1723.76,5118.21,6841.97,FALSE,"UKR"
"24802",1997,48,1900.94,5293.87,7194.81,FALSE,"UKR"
"24803",1997,49,1483.52,4226.87,5710.39,FALSE,"UKR"
"24804",1997,50,1885.93,5096.13,6982.06,FALSE,"UKR"
"24805",1997,51,1454.49,3652.71,5107.2,FALSE,"UKR"
"24806",1997,52,1456.49,3618.58,5075.07,FALSE,"UKR"
"24807",1997,53,1712.75,4225.86,5938.61,FALSE,"UKR"
"24808",1997,54,1810.85,4376.43,6187.28,FALSE,"UKR"
"24809",1997,55,2826.9,6672.05,9498.95,FALSE,"UKR"
"24810",1997,56,3312.4,7627.64,10940.04,FALSE,"UKR"
"24811",1997,57,4118.22,8844.2,12962.42,FALSE,"UKR"
"24812",1997,58,4764.89,9865.03,14629.92,FALSE,"UKR"
"24813",1997,59,5264.39,10804.55,16068.94,FALSE,"UKR"
"24814",1997,60,5527.66,11309.45,16837.11,FALSE,"UKR"
"24815",1997,61,4841.96,9483.6,14325.56,FALSE,"UKR"
"24816",1997,62,4527.64,8548.09,13075.73,FALSE,"UKR"
"24817",1997,63,3696.79,6654.98,10351.77,FALSE,"UKR"
"24818",1997,64,4362.47,7342.56,11705.03,FALSE,"UKR"
"24819",1997,65,5529.67,8988.74,14518.41,FALSE,"UKR"
"24820",1997,66,6724.89,10632.91,17357.8,FALSE,"UKR"
"24821",1997,67,8103.3,11864.53,19967.83,FALSE,"UKR"
"24822",1997,68,8991.21,12090.38,21081.59,FALSE,"UKR"
"24823",1997,69,9929.17,12426.65,22355.82,FALSE,"UKR"
"24824",1997,70,10713.98,11821.37,22535.35,FALSE,"UKR"
"24825",1997,71,11175.45,10334.79,21510.24,FALSE,"UKR"
"24826",1997,72,11901.19,9785.73,21686.92,FALSE,"UKR"
"24827",1997,73,12567.88,9116.22,21684.1,FALSE,"UKR"
"24828",1997,74,11673.95,7493.12,19167.07,FALSE,"UKR"
"24829",1997,75,11754.04,7013.32,18767.36,FALSE,"UKR"
"24830",1997,76,10787.05,6039.67,16826.72,FALSE,"UKR"
"24831",1997,77,10655.92,5797.77,16453.69,FALSE,"UKR"
"24832",1997,78,11368.65,5732.51,17101.16,FALSE,"UKR"
"24833",1997,79,9406.64,4562.13,13968.77,FALSE,"UKR"
"24834",1997,80,8434.64,3814.32,12248.96,FALSE,"UKR"
"24835",1997,81,10273.53,4388.47,14662,FALSE,"UKR"
"24836",1997,82,14033.37,5624.11,19657.48,FALSE,"UKR"
"24837",1997,83,15279.66,5662.26,20941.92,FALSE,"UKR"
"24838",1997,84,14846.21,5341.05,20187.26,FALSE,"UKR"
"24839",1997,85,14242.59,5068.02,19310.61,FALSE,"UKR"
"24840",1997,86,12701.01,4129.5,16830.51,FALSE,"UKR"
"24841",1997,87,11775.07,3902.65,15677.72,FALSE,"UKR"
"24842",1997,88,9227.45,2893.87,12121.32,FALSE,"UKR"
"24843",1997,89,8345.55,2491.35,10836.9,FALSE,"UKR"
"24844",1997,90,7210.39,2132,9342.39,FALSE,"UKR"
"24845",1997,91,5576.71,1432.38,7009.09,FALSE,"UKR"
"24846",1997,92,4221.32,1053.96,5275.28,FALSE,"UKR"
"24847",1997,93,3349.43,827.1,4176.53,FALSE,"UKR"
"24848",1997,94,2539.6,601.25,3140.85,FALSE,"UKR"
"24849",1997,95,1705.75,373.4,2079.15,FALSE,"UKR"
"24850",1997,96,1341.37,269.01,1610.38,FALSE,"UKR"
"24851",1997,97,1011.04,308.16,1319.2,FALSE,"UKR"
"24852",1997,98,419.43,92.34,511.77,FALSE,"UKR"
"24853",1997,99,326.34,75.28,401.62,FALSE,"UKR"
"24854",1997,100,339.75,60.65,400.4,FALSE,"UKR"
"24855",1997,101,219.31,39.2,258.51,FALSE,"UKR"
"24856",1997,102,131.49,22.22,153.71,FALSE,"UKR"
"24857",1997,103,75.67,12.31,87.98,FALSE,"UKR"
"24858",1997,104,42.87,7.13,50,FALSE,"UKR"
"24859",1997,105,23.13,3.85,26.98,FALSE,"UKR"
"24860",1997,106,12.6,1.93,14.53,FALSE,"UKR"
"24861",1997,107,6.92,0.97,7.89,FALSE,"UKR"
"24862",1997,108,3.56,0.29,3.85,FALSE,"UKR"
"24863",1997,109,1.77,0,1.77,FALSE,"UKR"
"24864",1997,110,0.81,0,0.81,TRUE,"UKR"
"24865",1998,0,2173.14,3264.55,5437.69,FALSE,"UKR"
"24866",1998,1,352.35,427.65,780,FALSE,"UKR"
"24867",1998,2,185.18,264.01,449.19,FALSE,"UKR"
"24868",1998,3,135.13,180.69,315.82,FALSE,"UKR"
"24869",1998,4,120.12,174.67,294.79,FALSE,"UKR"
"24870",1998,5,110.11,161.62,271.73,FALSE,"UKR"
"24871",1998,6,94.09,140.54,234.63,FALSE,"UKR"
"24872",1998,7,108.11,197.76,305.87,FALSE,"UKR"
"24873",1998,8,87.09,161.62,248.71,FALSE,"UKR"
"24874",1998,9,80.08,151.58,231.66,FALSE,"UKR"
"24875",1998,10,104.11,181.7,285.81,FALSE,"UKR"
"24876",1998,11,103.1,163.63,266.73,FALSE,"UKR"
"24877",1998,12,105.11,168.65,273.76,FALSE,"UKR"
"24878",1998,13,106.11,175.67,281.78,FALSE,"UKR"
"24879",1998,14,121.12,234.9,356.02,FALSE,"UKR"
"24880",1998,15,167.16,289.11,456.27,FALSE,"UKR"
"24881",1998,16,181.18,378.45,559.63,FALSE,"UKR"
"24882",1998,17,191.18,452.74,643.92,FALSE,"UKR"
"24883",1998,18,231.23,565.18,796.41,FALSE,"UKR"
"24884",1998,19,228.23,610.35,838.58,FALSE,"UKR"
"24885",1998,20,201.2,801.08,1002.28,FALSE,"UKR"
"24886",1998,21,255.26,880.38,1135.64,FALSE,"UKR"
"24887",1998,22,259.26,920.54,1179.8,FALSE,"UKR"
"24888",1998,23,255.25,982.78,1238.03,FALSE,"UKR"
"24889",1998,24,277.27,989.8,1267.07,FALSE,"UKR"
"24890",1998,25,334.33,1064.08,1398.41,FALSE,"UKR"
"24891",1998,26,281.28,1188.56,1469.84,FALSE,"UKR"
"24892",1998,27,321.32,1140.38,1461.7,FALSE,"UKR"
"24893",1998,28,323.32,1095.2,1418.52,FALSE,"UKR"
"24894",1998,29,357.35,1200.62,1557.97,FALSE,"UKR"
"24895",1998,30,348.35,1321.07,1669.42,FALSE,"UKR"
"24896",1998,31,384.38,1347.17,1731.55,FALSE,"UKR"
"24897",1998,32,430.43,1501.77,1932.2,FALSE,"UKR"
"24898",1998,33,447.44,1608.18,2055.62,FALSE,"UKR"
"24899",1998,34,494.49,1902.31,2396.8,FALSE,"UKR"
"24900",1998,35,599.59,2126.17,2725.76,FALSE,"UKR"
"24901",1998,36,589.59,2256.67,2846.26,FALSE,"UKR"
"24902",1998,37,691.68,2381.15,3072.83,FALSE,"UKR"
"24903",1998,38,788.78,2657.21,3445.99,FALSE,"UKR"
"24904",1998,39,798.79,2835.9,3634.69,FALSE,"UKR"
"24905",1998,40,909.9,3143.08,4052.98,FALSE,"UKR"
"24906",1998,41,889.88,3044.69,3934.57,FALSE,"UKR"
"24907",1998,42,983.97,3161.15,4145.12,FALSE,"UKR"
"24908",1998,43,1028.01,3535.59,4563.6,FALSE,"UKR"
"24909",1998,44,1144.13,3607.87,4752,FALSE,"UKR"
"24910",1998,45,1248.23,3836.74,5084.97,FALSE,"UKR"
"24911",1998,46,1361.34,4211.18,5572.52,FALSE,"UKR"
"24912",1998,47,1456.44,4374.8,5831.24,FALSE,"UKR"
"24913",1998,48,1708.69,4808.47,6517.16,FALSE,"UKR"
"24914",1998,49,1949.92,5167.86,7117.78,FALSE,"UKR"
"24915",1998,50,1643.62,4206.16,5849.78,FALSE,"UKR"
"24916",1998,51,1819.79,4692.03,6511.82,FALSE,"UKR"
"24917",1998,52,1422.41,3518.52,4940.93,FALSE,"UKR"
"24918",1998,53,1352.33,3491.41,4843.74,FALSE,"UKR"
"24919",1998,54,1620.6,3972.26,5592.86,FALSE,"UKR"
"24920",1998,55,1844.82,4208.17,6052.99,FALSE,"UKR"
"24921",1998,56,2839.8,6301.21,9141.01,FALSE,"UKR"
"24922",1998,57,3266.22,7255.87,10522.09,FALSE,"UKR"
"24923",1998,58,4023.97,8193.48,12217.45,FALSE,"UKR"
"24924",1998,59,4731.67,9782.59,14514.26,FALSE,"UKR"
"24925",1998,60,5222.15,10836.64,16058.79,FALSE,"UKR"
"24926",1998,61,5434.36,10545.52,15979.88,FALSE,"UKR"
"24927",1998,62,4917.85,9038.73,13956.58,FALSE,"UKR"
"24928",1998,63,4511.45,8117.19,12628.64,FALSE,"UKR"
"24929",1998,64,3809.76,6242.99,10052.75,FALSE,"UKR"
"24930",1998,65,4464.4,7055.11,11519.51,FALSE,"UKR"
"24931",1998,66,5693.62,8619.11,14312.73,FALSE,"UKR"
"24932",1998,67,7214.11,10259.42,17473.53,FALSE,"UKR"
"24933",1998,68,8357.24,11324.51,19681.75,FALSE,"UKR"
"24934",1998,69,9384.26,11918.8,21303.06,FALSE,"UKR"
"24935",1998,70,10413.27,11807.37,22220.64,FALSE,"UKR"
"24936",1998,71,11217.07,11226.13,22443.2,FALSE,"UKR"
"24937",1998,72,11463.3,10054.63,21517.93,FALSE,"UKR"
"24938",1998,73,12333.17,9208.38,21541.55,FALSE,"UKR"
"24939",1998,74,13153.98,8558.89,21712.87,FALSE,"UKR"
"24940",1998,75,12029.86,7119.35,19149.21,FALSE,"UKR"
"24941",1998,76,11778.62,6706.77,18485.39,FALSE,"UKR"
"24942",1998,77,10778.63,5847.47,16626.1,FALSE,"UKR"
"24943",1998,78,10293.15,5353.57,15646.72,FALSE,"UKR"
"24944",1998,79,11582.43,5361.6,16944.03,FALSE,"UKR"
"24945",1998,80,9501.38,4183.08,13684.46,FALSE,"UKR"
"24946",1998,81,8047.94,3477.36,11525.3,FALSE,"UKR"
"24947",1998,82,10011.87,3961.22,13973.09,FALSE,"UKR"
